DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
17.05.2023;Seferihisar Mot. Taþ. Kooperat;5073;3767;116;311;0;1;299;3523;0
17.05.2023;Izdeniz-Araba;78;2;1;1;0;0;0;0;0
17.05.2023;Ýzban;127647;78341;2516;5529;34;104;5946;39678;0
17.05.2023;Izdeniz;23779;11339;414;1344;456;13;1622;6884;0
17.05.2023;ÝZTAÞIT KÝRAZ;1668;748;86;53;0;0;22;707;0
17.05.2023;Eshot;338193;315242;6890;22455;50;850;24486;196220;0
17.05.2023;Ýzmir Doðal Yaþam Parký;300;104;7;1;0;0;0;7;0
17.05.2023;Tramvay Karþýyaka;14492;10002;305;1254;32;5;498;10557;0
17.05.2023;IZTASIT FOCA;2678;1452;33;233;0;1;101;1781;0
17.05.2023;Grand Plaza A.Þ ;22;4;0;3;0;0;0;47;0
17.05.2023;Ýzmir BB - Atik Yönetimi DB;3215;2306;44;77;0;0;0;2025;0
17.05.2023;NOSTALJÝK TRAMVAY;37;18;2;1;0;0;0;0;0
17.05.2023;ÝBB Sebze ve Meyve Hali;61;0;0;0;0;0;0;0;0
17.05.2023;Metro Maskematik;26;4;0;2;0;0;0;0;0
17.05.2023;ÝBB Bornova Buz Pisti;4;34;0;0;0;0;0;0;0
17.05.2023;Teleferik;137;61;1;0;0;0;0;0;0
17.05.2023;Metro;124083;99454;2660;6958;69;105;9489;39864;0
18.05.2023;ÝZTAÞIT KÝRAZ;1696;794;92;38;0;0;30;528;0
18.05.2023;ÝBB Sebze ve Meyve Hali;98;1;0;0;0;0;0;0;0
18.05.2023;Grand Plaza A.Þ ;26;4;0;1;0;0;0;31;0
18.05.2023;ÝBB Bornova Buz Pisti;3;43;0;0;0;0;0;0;0
18.05.2023;IZTASIT MENEMEN;27029;20982;456;1082;0;89;1239;11351;0
18.05.2023;IZTASIT FOCA;3029;1427;43;205;0;2;87;1828;0
18.05.2023;Tramvay Konak;29933;25645;886;1818;18;29;2126;11299;0
18.05.2023;Izdeniz;19934;8742;323;1025;415;7;1463;5312;0
18.05.2023;Seferihisar Mot. Taþ. Kooperat;5435;3801;128;320;0;3;305;3868;0
18.05.2023;Metro Maskematik;26;6;0;1;0;0;0;0;0
18.05.2023;Metro;123896;97791;2619;7094;74;87;9236;40893;0
18.05.2023;Tramvay Karþýyaka;9385;7758;213;576;17;5;343;5163;0
18.05.2023;NOSTALJÝK TRAMVAY;22;24;0;0;0;0;0;0;0
18.05.2023;Ýzban;128016;77558;2570;5606;48;72;5982;40395;0
18.05.2023;Ýzmir BB - Atik Yönetimi DB;2402;1699;32;70;0;0;0;1653;0
18.05.2023;Teleferik;81;64;0;1;0;0;0;0;0
18.05.2023;Izdeniz-Araba;43;1;1;0;0;0;0;0;0
18.05.2023;Eshot;324636;306554;6717;20636;30;773;23780;179664;0
18.05.2023;Izulas;70925;66457;1162;4525;11;245;4651;39985;0
18.05.2023;Ýzmir Doðal Yaþam Parký;244;138;7;0;0;0;0;6;0
19.05.2023;Izulas;79397;65167;1171;4370;9;245;3477;37545;0
19.05.2023;ÝBB Sebze ve Meyve Hali;99;0;0;0;0;0;0;0;0
19.05.2023;Metro;114483;86584;2563;5540;62;91;4048;29974;0
19.05.2023;Seferihisar Mot. Taþ. Kooperat;5233;3330;108;318;4;2;225;3429;0
19.05.2023;Tramvay Konak;30451;28503;881;1402;14;25;1482;8724;0
19.05.2023;Ýzmir BB - Atik Yönetimi DB;5744;4775;85;92;0;0;0;2204;0
19.05.2023;Ýzban;116235;88230;2411;4535;0;116;3746;29035;0
19.05.2023;Izdeniz;29819;15361;567;1050;804;42;494;5311;0
19.05.2023;IZTASIT MENEMEN;22703;14831;264;792;1;43;908;7032;0
19.05.2023;Ýzmir Doðal Yaþam Parký;1047;499;41;23;0;0;0;28;0
19.05.2023;Teleferik;296;185;8;2;0;0;0;0;0
19.05.2023;IZTASIT FOCA;3179;1640;39;237;0;1;91;1492;0
19.05.2023;Metro Maskematik;3;2;0;0;0;0;0;0;0
19.05.2023;NOSTALJÝK TRAMVAY;93;55;3;2;0;0;0;0;0
19.05.2023;ÝZTAÞIT KÝRAZ;1366;455;36;28;0;1;17;463;0
19.05.2023;Izdeniz-Araba;41;7;5;1;0;0;0;0;0
19.05.2023;Eshot;292148;231843;5126;16741;36;667;14128;137992;0
19.05.2023;Tramvay Karþýyaka;12593;11781;326;609;14;6;364;5052;0
20.05.2023;Teleferik;308;155;11;2;0;0;0;0;0
20.05.2023;Eshot;265784;191117;2811;14708;46;665;13831;132025;0
20.05.2023;IZTASIT MENEMEN;21343;12527;111;732;0;42;899;6879;0
20.05.2023;Metro Maskematik;7;3;0;0;0;0;0;0;0
20.05.2023;Seferihisar Mot. Taþ. Kooperat;5096;3358;84;275;1;0;209;2786;0
20.05.2023;Izdeniz;25869;11464;484;853;1039;30;527;5258;0
20.05.2023;Izdeniz-Araba;56;5;0;3;0;0;0;0;0
20.05.2023;ÝZTAÞIT KÝRAZ;1352;493;18;34;0;0;18;506;0
20.05.2023;Ýzban;113802;64824;1492;3985;34;83;3127;29718;0
20.05.2023;Izulas;72727;51202;606;3826;1;244;3349;35713;0
20.05.2023;Metro;100377;74706;1582;4724;51;87;3429;27524;0
20.05.2023;NOSTALJÝK TRAMVAY;74;111;14;0;0;0;0;11;0
20.05.2023;Grand Plaza A.Þ ;31;2;0;1;0;0;0;50;0
20.05.2023;Tramvay Konak;28950;22846;641;1271;36;19;1155;8857;0
20.05.2023;IZTASIT FOCA;2948;1270;21;185;2;4;88;1359;0
20.05.2023;Ýzmir BB - Atik Yönetimi DB;6355;3270;77;96;0;0;0;2164;0
20.05.2023;ÝBB Sebze ve Meyve Hali;71;2;0;0;0;0;0;0;0
20.05.2023;Tramvay Karþýyaka;11604;9042;257;590;40;5;338;4807;0
20.05.2023;Ýzmir Doðal Yaþam Parký;1258;400;43;6;0;0;0;34;0
21.05.2023;Ýzmir BB - Atik Yönetimi DB;7350;3276;81;98;0;0;0;2079;0
21.05.2023;NOSTALJÝK TRAMVAY;116;88;4;3;0;0;5;14;0
21.05.2023;Metro;66646;53088;1435;2660;52;80;2358;17286;0
21.05.2023;Ýzban;93560;54564;1331;3060;20;79;2746;24329;0
21.05.2023;Izulas;51076;37711;370;2680;6;182;2568;27467;0
21.05.2023;IZTASIT FOCA;2825;1317;17;137;1;1;70;1173;0
21.05.2023;Ýzmir Doðal Yaþam Parký;1632;566;10;13;0;0;0;38;0
21.05.2023;Tramvay Konak;19255;16581;320;673;45;22;817;5570;0
21.05.2023;IZTASIT MENEMEN;16747;10277;117;552;1;19;724;5013;0
21.05.2023;Teleferik;370;185;2;3;0;0;0;0;0
21.05.2023;ÝBB Sebze ve Meyve Hali;4;1;0;0;0;0;0;0;0
21.05.2023;Izdeniz-Araba;45;3;1;2;0;0;0;0;0
21.05.2023;Tramvay Karþýyaka;8910;7281;162;419;19;6;319;3776;0
21.05.2023;ÝZTAÞIT KÝRAZ;996;306;25;24;0;0;15;272;0
21.05.2023;Seferihisar Mot. Taþ. Kooperat;4453;2836;60;226;0;1;174;2751;0
21.05.2023;Izdeniz;19773;9522;221;491;507;26;386;3454;0
21.05.2023;Eshot;199725;148424;2035;11072;31;534;10976;113467;0
21.05.2023;Metro Maskematik;7;3;0;0;0;0;0;0;0
22.05.2023;ÝBB Sebze ve Meyve Hali;117;0;0;0;0;0;0;0;0
22.05.2023;Izdeniz-Araba;57;3;0;1;0;0;0;0;0
22.05.2023;Seferihisar Mot. Taþ. Kooperat;5317;3543;138;269;1;1;319;3752;0
22.05.2023;IZTASIT MENEMEN;26093;20512;474;940;1;64;1287;9547;0
22.05.2023;NOSTALJÝK TRAMVAY;14;19;0;1;0;0;0;0;0
22.05.2023;Ýzmir Doðal Yaþam Parký;101;30;0;0;0;0;0;4;0
22.05.2023;Izulas;70967;65220;1116;4596;6;206;4694;41885;0
22.05.2023;ÝZTAÞIT KÝRAZ;1750;757;81;40;0;1;32;655;0
22.05.2023;ÝBB Bornova Buz Pisti;1;32;1;0;0;0;0;0;0
22.05.2023;Eshot;317472;299688;6626;20266;22;638;24725;182670;0
22.05.2023;Tramvay Konak;27948;22573;771;1737;15;32;2003;11028;0
22.05.2023;Izdeniz;18152;7679;294;898;277;2;1630;4815;0
22.05.2023;Ýzban;120445;71117;2445;5252;62;66;5834;37392;0
22.05.2023;Ýzmir BB - Atik Yönetimi DB;2162;1498;18;70;0;0;0;1773;0
22.05.2023;Grand Plaza A.Þ ;17;2;0;1;0;0;0;52;0
22.05.2023;Metro Maskematik;14;3;0;0;0;0;0;0;0
22.05.2023;Tramvay Karþýyaka;8057;6655;180;588;9;2;370;5060;0
22.05.2023;Metro;123446;96792;2495;6828;87;74;9467;39689;0
22.05.2023;IZTASIT FOCA;2648;1294;42;187;0;1;66;1734;0
23.05.2023;Ýzban;126407;76696;2627;5557;55;86;6320;39886;0
23.05.2023;ÝBB Sebze ve Meyve Hali;92;1;0;0;0;0;0;0;0
23.05.2023;Tramvay Konak;31025;25594;803;2098;35;34;2291;12900;0
23.05.2023;Eshot;332399;314353;6973;21570;44;823;24736;193184;0
23.05.2023;Grand Plaza A.Þ ;26;6;0;2;0;0;0;62;0
23.05.2023;IZTASIT MENEMEN;26665;21274;454;1004;0;68;1264;10110;0
23.05.2023;Izulas;74172;69383;1197;4676;6;230;4732;44756;0
23.05.2023;Metro;129050;101421;2727;7537;70;93;9593;43786;0
23.05.2023;Ýzmir BB - Atik Yönetimi DB;3108;2081;28;83;0;0;0;2143;0
23.05.2023;Izdeniz-Araba;51;8;0;1;0;0;0;0;0
23.05.2023;ÝBB Bornova Buz Pisti;3;30;0;0;0;0;0;0;0
23.05.2023;NOSTALJÝK TRAMVAY;21;8;0;1;0;0;0;0;0
23.05.2023;Metro Maskematik;22;2;0;1;0;0;0;0;0
23.05.2023;IZTASIT FOCA;2744;1317;46;246;0;1;94;1889;0
23.05.2023;Ýzmir Doðal Yaþam Parký;166;126;4;0;0;0;0;5;0
23.05.2023;Izdeniz;21696;9863;414;1124;450;13;1712;6393;0
23.05.2023;Tramvay Karþýyaka;9747;7778;260;692;25;3;411;5960;0
23.05.2023;ÝZTAÞIT KÝRAZ;1464;689;89;47;0;0;20;491;0
23.05.2023;Teleferik;86;76;0;1;0;0;0;0;0
23.05.2023;Seferihisar Mot. Taþ. Kooperat;5405;3796;149;368;2;3;300;4624;0
24.05.2023;Eshot;337299;316381;7055;22645;34;785;24785;199393;0
24.05.2023;Tramvay Karþýyaka;14240;9736;341;1240;28;6;474;10093;0
24.05.2023;Izdeniz-Araba;45;3;0;1;0;0;0;0;0
24.05.2023;ÝBB Sebze ve Meyve Hali;72;0;0;0;0;0;0;0;0
24.05.2023;Izdeniz;23594;11195;404;1276;387;19;1679;6814;0
24.05.2023;NOSTALJÝK TRAMVAY;13;18;0;0;0;0;0;0;0
24.05.2023;Tramvay Konak;30973;26144;950;1939;15;26;2177;13041;0
24.05.2023;Ýzmir Doðal Yaþam Parký;204;86;17;8;0;0;0;10;0
24.05.2023;Grand Plaza A.Þ ;24;5;1;5;0;0;0;48;0
24.05.2023;IZTASIT FOCA;2695;1423;35;212;0;0;104;1804;0
24.05.2023;IZTASIT MENEMEN;25874;21449;457;970;0;37;1341;9321;0
24.05.2023;Metro;129915;105844;2795;7323;57;80;9555;41714;0
24.05.2023;ÝZTAÞIT KÝRAZ;1753;763;97;50;0;0;36;742;0
24.05.2023;Ýzmir BB - Atik Yönetimi DB;3482;2378;60;102;0;0;0;2378;0
24.05.2023;Izulas;74136;69295;1274;4998;10;226;4731;44862;0
24.05.2023;Metro Maskematik;12;3;0;1;0;0;0;0;0
24.05.2023;Ýzban;127606;77687;2678;5533;42;65;6089;39813;0
24.05.2023;Seferihisar Mot. Taþ. Kooperat;5336;3838;147;345;1;2;298;4081;0
24.05.2023;ÝBB Bornova Buz Pisti;1;33;0;0;0;0;0;0;0
24.05.2023;Teleferik;151;53;1;0;0;0;0;0;0
25.05.2023;IZTASIT MENEMEN;27378;21457;467;1065;3;57;1278;11738;0
25.05.2023;Izdeniz-Araba;48;3;1;2;0;0;0;0;0
25.05.2023;Metro;127702;100803;2760;7215;77;87;9384;43445;0
25.05.2023;Ýzmir Doðal Yaþam Parký;334;74;9;3;0;0;0;5;0
25.05.2023;ÝZTAÞIT KÝRAZ;1695;751;91;38;0;2;25;599;0
25.05.2023;Eshot;333748;314212;6918;21699;29;677;24492;194598;0
25.05.2023;Izulas;74346;69731;1212;4685;3;203;4793;43394;0
25.05.2023;Tramvay Konak;31812;26026;901;1935;31;51;2279;13120;0
25.05.2023;Seferihisar Mot. Taþ. Kooperat;5606;3848;144;366;1;3;326;4163;0
25.05.2023;Izdeniz;22943;10088;478;1244;502;15;1719;6876;0
25.05.2023;Tramvay Karþýyaka;10027;8054;244;763;22;4;403;6556;0
25.05.2023;ÝBB Sebze ve Meyve Hali;33;0;0;0;0;0;0;0;0
25.05.2023;Teleferik;94;82;0;0;0;0;0;0;0
25.05.2023;IZTASIT FOCA;2679;1338;49;203;0;1;95;2035;0
25.05.2023;Ýzmir BB - Atik Yönetimi DB;3540;2509;69;99;0;0;0;2214;0
25.05.2023;ÝBB Bornova Buz Pisti;1;41;0;0;0;0;0;0;0
25.05.2023;Ýzban;126022;75896;2695;5729;55;71;6049;41623;0
25.05.2023;NOSTALJÝK TRAMVAY;37;30;0;0;0;0;0;0;0
25.05.2023;Grand Plaza A.Þ ;30;1;1;1;0;0;0;56;0
25.05.2023;Metro Maskematik;14;1;0;1;0;0;0;0;0
26.05.2023;ÝBB Bornova Buz Pisti;4;54;0;0;0;0;0;0;0
26.05.2023;Ýzmir Doðal Yaþam Parký;263;80;9;4;0;0;0;13;0
26.05.2023;IZTASIT MENEMEN;26427;20988;448;985;2;47;1251;9600;0
26.05.2023;Tramvay Karþýyaka;11035;9619;291;733;25;3;432;6760;0
26.05.2023;Seferihisar Mot. Taþ. Kooperat;5907;4000;146;383;0;3;325;4748;0
26.05.2023;Izdeniz;24044;11198;459;1223;418;16;1734;6878;0
26.05.2023;Metro Maskematik;23;4;0;0;0;0;0;0;0
26.05.2023;Eshot;336636;320683;7047;22070;35;759;23914;194710;0
26.05.2023;Teleferik;100;73;0;2;0;0;0;0;0
26.05.2023;Ýzban;135734;85232;2917;5829;66;65;6032;40726;0
26.05.2023;Izulas;73063;69761;1250;4587;5;247;4641;42481;0
26.05.2023;Ýzmir BB - Atik Yönetimi DB;3784;2691;57;81;0;0;0;2127;0
26.05.2023;NOSTALJÝK TRAMVAY;14;18;2;2;0;0;0;0;0
26.05.2023;Tramvay Konak;34187;31577;1019;2071;35;55;2374;13273;0
26.05.2023;ÝZTAÞIT KÝRAZ;1752;856;74;56;0;0;25;649;0
26.05.2023;Metro;128493;103120;2793;7238;56;78;9226;40523;0
26.05.2023;Izdeniz-Araba;69;5;0;0;0;0;0;0;0
26.05.2023;ÝBB Sebze ve Meyve Hali;113;0;0;1;0;0;0;0;0
26.05.2023;IZTASIT FOCA;2923;1534;52;215;0;1;85;1972;0
26.05.2023;Grand Plaza A.Þ ;28;0;0;8;0;0;0;62;0
27.05.2023;Metro;105063;72264;1797;5390;43;90;3990;30704;0
27.05.2023;IZTASIT MENEMEN;21755;13041;129;767;0;45;974;7063;0
27.05.2023;Tramvay Karþýyaka;11651;9687;300;646;15;0;473;5550;0
27.05.2023;ÝBB Bornova Buz Pisti;1;53;0;0;0;0;0;0;0
27.05.2023;Tramvay Konak;28747;21947;673;1444;35;12;1353;9389;0
27.05.2023;Seferihisar Mot. Taþ. Kooperat;4916;3180;80;273;0;1;236;2883;0
27.05.2023;Ýzban;116179;64667;1799;4330;10;68;3805;32010;0
27.05.2023;Metro Maskematik;12;5;0;0;0;0;0;0;0
27.05.2023;Eshot;266558;191846;3290;15932;35;533;15583;141640;0
27.05.2023;NOSTALJÝK TRAMVAY;99;91;1;3;0;0;3;15;0
27.05.2023;Grand Plaza A.Þ ;22;2;0;2;0;0;0;58;0
27.05.2023;Teleferik;199;140;6;2;0;0;0;0;0
27.05.2023;Ýzmir Doðal Yaþam Parký;819;308;21;4;0;0;0;26;0
27.05.2023;ÝZTAÞIT KÝRAZ;1522;491;20;34;0;0;20;566;0
27.05.2023;Izdeniz;22718;10505;377;942;550;19;636;5429;0
27.05.2023;Ýzmir BB - Atik Yönetimi DB;5335;2922;82;96;0;0;0;2032;0
27.05.2023;Izdeniz-Araba;77;5;1;0;0;0;0;0;0
27.05.2023;ÝBB Sebze ve Meyve Hali;59;0;0;0;0;0;0;0;0
27.05.2023;Izulas;73979;53297;625;4240;4;192;3885;38367;0
27.05.2023;IZTASIT FOCA;2777;1230;25;173;0;0;78;1583;0
28.05.2023;Metro Maskematik;13;0;0;2;0;0;0;0;0
28.05.2023;Izulas;50499;32225;502;3202;4;155;3063;32521;0
28.05.2023;ÝZTAÞIT KÝRAZ;869;168;11;28;0;2;12;226;0
28.05.2023;Izdeniz;10593;4186;109;304;336;6;196;2187;0
28.05.2023;Ýzmir BB - Atik Yönetimi DB;3939;1546;37;66;0;0;0;1446;0
28.05.2023;Eshot;151294;92726;1913;9409;15;278;9142;93304;0
28.05.2023;NOSTALJÝK TRAMVAY;92;56;0;4;0;0;1;3;0
28.05.2023;IZTASIT MENEMEN;15253;7469;128;470;0;22;671;4711;0
28.05.2023;Ýzban;68825;31729;854;2847;5;35;2186;20729;0
28.05.2023;Tramvay Karþýyaka;6045;3987;100;308;14;2;212;2646;0
28.05.2023;Metro;49080;30958;777;2235;29;44;2026;14581;0
28.05.2023;Seferihisar Mot. Taþ. Kooperat;4083;1786;39;252;0;1;158;2818;0
28.05.2023;IZTASIT FOCA;2548;823;25;193;3;0;60;1620;0
28.05.2023;Tramvay Konak;12282;7638;175;614;18;15;562;4648;0
28.05.2023;Izdeniz-Araba;32;3;0;1;0;0;0;0;0
28.05.2023;Ýzmir Doðal Yaþam Parký;541;210;11;4;0;0;0;18;0
28.05.2023;ÝBB Sebze ve Meyve Hali;2;0;0;0;0;0;0;0;0
29.05.2023;Metro;126865;83132;2113;7175;43;90;9299;42425;0
29.05.2023;Eshot;316672;205798;3543;20523;20;633;23281;183089;0
29.05.2023;Izdeniz;21123;9047;429;1104;398;13;1624;6012;0
29.05.2023;Ýzban;124372;65087;1795;5467;36;66;5884;38801;0
29.05.2023;Tramvay Konak;28601;18631;694;1871;37;29;1996;11880;0
29.05.2023;IZTASIT MENEMEN;25127;14159;182;865;1;57;1247;9053;0
29.05.2023;Izdeniz-Araba;62;5;0;1;0;0;0;0;0
29.05.2023;NOSTALJÝK TRAMVAY;38;24;4;0;0;0;0;0;0
29.05.2023;Seferihisar Mot. Taþ. Kooperat;5269;3037;67;336;1;3;310;4056;0
29.05.2023;Ýzmir Doðal Yaþam Parký;210;125;10;2;0;0;0;3;0
29.05.2023;IZTASIT FOCA;2967;996;19;194;0;0;87;1717;0
29.05.2023;ÝZTAÞIT KÝRAZ;1676;440;13;26;0;0;34;633;0
29.05.2023;Izulas;70472;46425;549;4542;4;173;4648;41189;0
29.05.2023;Grand Plaza A.Þ ;25;2;0;1;0;0;0;51;0
29.05.2023;Metro Maskematik;24;4;0;3;0;0;0;0;0
29.05.2023;Tramvay Karþýyaka;9207;7100;245;697;16;3;420;5975;0
29.05.2023;Ýzmir BB - Atik Yönetimi DB;2910;1856;64;74;0;0;0;1970;0
29.05.2023;ÝBB Bornova Buz Pisti;0;31;0;0;0;0;0;0;0
29.05.2023;ÝBB Sebze ve Meyve Hali;80;0;0;1;0;0;0;0;0
30.05.2023;Tramvay Karþýyaka;8735;7210;218;632;25;0;376;5603;0
30.05.2023;Seferihisar Mot. Taþ. Kooperat;5207;3754;136;373;0;1;284;4104;0
30.05.2023;Metro Maskematik;24;4;0;1;0;0;0;0;0
30.05.2023;Ýzmir Doðal Yaþam Parký;139;52;5;3;0;0;0;0;0
30.05.2023;IZTASIT FOCA;2663;1343;37;209;0;2;102;1886;0
30.05.2023;Izdeniz;19120;8446;355;1078;260;6;1642;5571;0
30.05.2023;ÝZTAÞIT KÝRAZ;1374;649;99;37;0;0;28;468;0
30.05.2023;Eshot;316402;301101;6644;20260;27;550;24336;176607;0
30.05.2023;Ýzmir BB - Atik Yönetimi DB;1972;1276;29;46;0;0;0;1748;0
30.05.2023;IZTASIT MENEMEN;26156;20960;435;952;0;46;1285;9709;0
30.05.2023;Metro;121075;95543;2544;7014;48;76;9475;40348;0
30.05.2023;Teleferik;54;25;0;0;0;0;0;0;0
30.05.2023;Izdeniz-Araba;62;3;1;0;0;0;0;0;0
30.05.2023;ÝBB Sebze ve Meyve Hali;115;0;0;0;0;0;0;0;0
30.05.2023;Ýzban;119928;73141;2551;5429;23;45;5979;37902;0
30.05.2023;Grand Plaza A.Þ ;24;3;0;5;0;0;0;49;0
30.05.2023;Tramvay Konak;29226;23937;800;1969;18;20;2100;12055;0
30.05.2023;Izulas;71288;66641;1216;4538;8;177;4760;40263;0
30.05.2023;ÝBB Bornova Buz Pisti;1;22;0;0;0;0;0;0;0
30.05.2023;NOSTALJÝK TRAMVAY;32;14;0;0;0;0;0;0;0
31.05.2023;NOSTALJÝK TRAMVAY;12;16;0;0;0;0;0;0;0
31.05.2023;Tramvay Konak;29215;23721;847;1729;17;36;2231;11643;0
31.05.2023;Tramvay Karþýyaka;12301;8205;272;1020;21;2;433;8582;0
31.05.2023;ÝZTAÞIT KÝRAZ;1651;792;91;44;0;0;25;741;0
31.05.2023;Izdeniz-Araba;87;1;0;0;0;0;0;0;0
31.05.2023;Metro;119504;97478;2516;6597;31;63;9432;38284;0
31.05.2023;Grand Plaza A.Þ ;22;2;0;2;0;0;0;57;0
31.05.2023;ÝBB Sebze ve Meyve Hali;61;0;0;0;0;0;0;0;0
31.05.2023;ÝBB Bornova Buz Pisti;1;28;0;0;0;0;0;0;0
31.05.2023;Eshot;322517;303465;6704;20715;22;523;24631;181663;0
31.05.2023;Ýzban;122886;74698;2594;5247;29;44;5937;37446;0
31.05.2023;Izulas;70601;66128;1173;4528;1;168;4680;40689;0
31.05.2023;Metro Maskematik;31;7;0;1;0;0;0;0;0
31.05.2023;Teleferik;128;28;0;0;0;0;0;0;0
31.05.2023;IZTASIT FOCA;2480;1304;33;196;0;3;104;1661;0
31.05.2023;Ýzmir Doðal Yaþam Parký;148;38;3;1;0;0;0;4;0
31.05.2023;Ýzmir BB - Atik Yönetimi DB;1999;1280;30;66;0;0;0;1673;0
31.05.2023;Izdeniz;20706;8845;474;1034;339;20;1686;5751;0
31.05.2023;IZTASIT MENEMEN;24648;20500;417;878;2;52;1193;8389;0
31.05.2023;Seferihisar Mot. Taþ. Kooperat;5345;3848;133;309;0;0;280;4012;0
1.06.2023;Izulas;73015;67943;1201;4576;5;316;4798;42461;0
1.06.2023;Izdeniz;22957;10319;403;1274;481;21;1685;6743;0
1.06.2023;Ýzmir Doðal Yaþam Parký;209;85;15;5;0;0;0;3;0
1.06.2023;IZTASIT FOCA;2889;1436;35;243;0;1;101;1976;0
1.06.2023;ÝBB Bornova Buz Pisti;0;23;0;0;0;0;0;0;0
1.06.2023;Grand Plaza A.Þ ;29;10;0;3;0;0;0;63;0
1.06.2023;NOSTALJÝK TRAMVAY;41;23;0;1;0;0;0;0;0
1.06.2023;Metro;128458;106830;2662;7146;38;120;9423;43422;0
1.06.2023;Tramvay Konak;32127;26943;964;2022;33;63;2276;12454;0
1.06.2023;Izdeniz-Araba;61;3;0;1;0;0;0;0;0
1.06.2023;Tramvay Karþýyaka;10251;8241;262;754;31;0;387;6448;0
1.06.2023;ÝZTAÞIT KÝRAZ;1666;794;99;23;0;0;24;632;0
1.06.2023;Eshot;334079;314302;6889;21683;25;975;24439;191228;0
1.06.2023;Ýzmir BB - Atik Yönetimi DB;3542;2462;42;111;0;0;0;2193;0
1.06.2023;Teleferik;85;74;0;6;0;0;0;0;0
1.06.2023;Metro Maskematik;2;0;0;0;0;0;0;0;0
1.06.2023;ÝBB Sebze ve Meyve Hali;125;0;0;0;0;0;0;0;0
1.06.2023;Ýzban;128042;77984;2749;5779;29;112;5923;41394;0
1.06.2023;IZTASIT MENEMEN;27499;21425;454;1100;2;99;1293;11907;0
1.06.2023;Seferihisar Mot. Taþ. Kooperat;5557;3644;155;334;0;1;266;4271;0
2.06.2023;IZTASIT MENEMEN;24012;19041;383;820;2;72;1215;7871;0
2.06.2023;Izdeniz-Araba;83;1;1;3;0;0;0;0;0
2.06.2023;ÝBB Bornova Buz Pisti;5;49;0;0;0;0;0;0;0
2.06.2023;Seferihisar Mot. Taþ. Kooperat;5391;3511;139;350;1;1;309;4025;0
2.06.2023;ÝZTAÞIT KÝRAZ;1616;768;88;48;0;0;28;616;0
2.06.2023;Grand Plaza A.Þ ;14;4;0;2;0;0;0;52;0
2.06.2023;Tramvay Karþýyaka;8095;6766;185;561;17;1;344;4273;0
2.06.2023;IZTASIT FOCA;2798;1414;43;170;0;1;99;1522;0
2.06.2023;Ýzmir BB - Atik Yönetimi DB;1421;1087;28;44;0;0;0;1221;0
2.06.2023;Ýzmir Doðal Yaþam Parký;107;37;2;2;0;0;0;6;0
2.06.2023;Izulas;67268;63706;1142;4097;1;240;4660;35905;0
2.06.2023;Metro;114349;92861;2354;6052;42;107;9040;33646;0
2.06.2023;Eshot;302781;284954;6229;18567;25;867;23199;156723;0
2.06.2023;Izdeniz;16724;7113;352;887;283;17;1479;4256;0
2.06.2023;Tramvay Konak;26697;22831;724;1500;22;54;1923;9624;0
2.06.2023;NOSTALJÝK TRAMVAY;10;7;0;1;0;0;0;0;0
2.06.2023;Ýzban;121703;72973;2470;5149;9;97;5977;35148;0
2.06.2023;ÝBB Sebze ve Meyve Hali;120;0;0;0;0;0;0;0;0
2.06.2023;Teleferik;31;19;0;0;0;0;0;0;0
3.06.2023;ÝBB Sebze ve Meyve Hali;81;2;0;0;0;0;0;0;0
3.06.2023;IZTASIT FOCA;2765;1011;29;164;0;3;108;1431;0
3.06.2023;Tramvay Konak;25652;20930;492;1260;43;19;1204;8569;0
3.06.2023;Ýzmir BB - Atik Yönetimi DB;4238;2440;45;92;0;0;0;1802;0
3.06.2023;NOSTALJÝK TRAMVAY;80;78;1;3;0;0;0;5;0
3.06.2023;Seferihisar Mot. Taþ. Kooperat;4951;3202;82;269;0;3;287;2946;0
3.06.2023;Izdeniz-Araba;93;4;1;4;0;0;0;0;0
3.06.2023;Izdeniz;18530;8930;287;672;429;31;463;3912;0
3.06.2023;Eshot;249241;180473;2644;14102;26;660;15665;124060;0
3.06.2023;Metro Maskematik;2;1;0;1;0;0;0;0;0
3.06.2023;Grand Plaza A.Þ ;26;6;0;2;0;0;0;55;0
3.06.2023;Metro;105295;74423;1633;4887;65;85;4068;27926;0
3.06.2023;Ýzmir Doðal Yaþam Parký;457;165;10;4;0;0;0;6;0
3.06.2023;ÝZTAÞIT KÝRAZ;1296;383;18;36;0;2;18;517;0
3.06.2023;Tramvay Karþýyaka;10155;8969;218;475;9;2;350;4014;0
3.06.2023;Izulas;69705;50121;519;3834;3;237;3724;34363;0
3.06.2023;Ýzban;106826;58928;1533;3718;13;94;3724;27457;0
3.06.2023;IZTASIT MENEMEN;20088;11975;119;637;1;51;990;6370;0
3.06.2023;ÝBB Bornova Buz Pisti;10;43;0;0;0;0;0;0;0
3.06.2023;Teleferik;92;43;1;0;0;0;0;0;0
4.06.2023;Eshot;197233;149223;2796;11284;30;657;10694;110965;0
4.06.2023;ÝBB Bornova Buz Pisti;5;41;0;0;0;0;0;0;0
4.06.2023;Metro;70423;58148;1335;2822;34;97;2564;18429;0
