DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE
2021-04-27;Tramvay Karşıyaka;6899;2610;134;291;16;0;187;487
2021-04-27;Tramvay Konak;22572;8361;323;997;31;0;1187;2057
2021-04-28;BİSİM;8;3;0;0;0;0;0;0
2021-04-28;Eshot;253003;79018;1854;10580;164;0;16002;36990
2021-04-28;Izdeniz;17667;5357;220;544;292;0;521;1087
2021-04-28;Izulas;62303;19119;418;2564;23;0;3512;9693
2021-04-28;İzban;95078;28097;956;2496;277;0;3520;8938
2021-04-28;Metro;100282;30653;1019;3533;254;0;4371;8536
2021-04-28;NOSTALJİK TRAMVAY;12;6;0;0;0;0;0;0
2021-04-28;Seferihisar Mot. Taş. Kooperat;3137;799;39;110;3;0;209;460
2021-04-28;Teleferik;0;0;0;0;0;0;0;0
2021-04-28;Tramvay Karşıyaka;9605;3619;157;454;22;0;220;693
2021-04-28;Tramvay Konak;23298;8318;307;967;22;0;1148;2103
2021-04-29;BİSİM;13;6;0;0;0;0;0;0
2021-04-29;Eshot;248805;77918;1959;10141;228;0;16054;37127
2021-04-29;Izdeniz;16923;5247;218;493;273;0;533;1050
2021-04-29;Izulas;60887;18791;452;2507;9;0;3510;9608
2021-04-29;İzban;96388;27520;1060;2518;301;0;3798;8939
2021-04-29;Metro;100162;30545;971;3382;382;0;4996;8585
2021-04-29;NOSTALJİK TRAMVAY;10;8;0;0;0;0;0;0
2021-04-29;Seferihisar Mot. Taş. Kooperat;3339;774;29;101;4;0;234;443
2021-04-29;Teleferik;0;0;0;0;0;0;0;0
2021-04-29;Tramvay Karşıyaka;7272;2973;149;270;14;0;181;513
2021-04-29;Tramvay Konak;22590;8823;349;851;20;0;1289;2078
2021-04-30;Eshot;85700;15876;139;1960;50;0;10502;10852
2021-04-30;Izdeniz;2356;480;16;46;24;0;226;215
2021-04-30;Izulas;26801;4672;42;632;7;0;2689;3346
2021-04-30;İzban;34527;6571;100;621;90;0;2176;3395
2021-04-30;Metro;34612;8005;138;885;142;0;2725;3406
2021-04-30;Seferihisar Mot. Taş. Kooperat;1208;161;0;20;1;0;182;175
2021-04-30;Teleferik;0;0;0;0;0;0;0;0
2021-04-30;Tramvay Karşıyaka;770;175;5;29;1;0;77;56
2021-04-30;Tramvay Konak;4515;1045;25;112;3;0;562;513
2021-05-01;Eshot;58946;8655;61;1322;29;0;5460;6653
2021-05-01;Izdeniz;174;36;0;1;5;0;5;20
2021-05-01;Izulas;37;3;0;1;0;0;3;2
2021-05-01;İzban;17909;2661;24;298;59;0;851;1622
2021-05-01;Metro;12817;2197;11;277;53;0;638;1084
2021-05-01;Seferihisar Mot. Taş. Kooperat;818;92;1;16;1;0;73;94
2021-05-01;Teleferik;0;0;0;0;0;0;0;0
2021-05-01;Tramvay Karşıyaka;290;81;2;4;0;0;12;33
2021-05-01;Tramvay Konak;1315;288;0;41;0;0;163;149
2021-05-02;Eshot;32694;6548;220;785;36;0;4590;4258
2021-05-02;Izdeniz;80;17;2;5;2;0;4;12
2021-05-02;İzban;10550;2108;85;197;39;0;712;1147
2021-05-02;Metro;7735;2240;153;167;48;0;550;788
2021-05-02;Seferihisar Mot. Taş. Kooperat;417;63;2;10;0;0;52;70
2021-05-02;Teleferik;0;0;0;0;0;0;0;0
2021-05-02;Tramvay Karşıyaka;147;32;2;0;0;0;13;16
2021-05-02;Tramvay Konak;771;250;14;30;0;0;119;101
2021-05-03;Eshot;97702;17996;225;2597;45;0;11352;14266
2021-05-03;Izdeniz;2743;521;5;49;23;0;230;257
2021-05-03;Izulas;30403;5139;51;749;9;0;2955;4206
2021-05-03;İzban;38497;7112;146;788;74;0;2303;3865
2021-05-03;Metro;33268;6892;109;754;68;0;2930;3275
2021-05-03;Seferihisar Mot. Taş. Kooperat;1377;187;2;29;0;0;170;200
2021-05-03;Teleferik;0;0;0;0;0;0;0;0
2021-05-03;Tramvay Karşıyaka;948;213;2;31;0;0;65;86
2021-05-03;Tramvay Konak;5517;1172;21;149;2;0;576;568
2021-05-04;Eshot;97940;18087;230;2581;47;0;11603;13629
2021-05-04;Izdeniz;2817;540;22;66;22;0;262;283
2021-05-04;Izulas;30428;5245;68;749;6;0;2957;4244
2021-05-04;İzban;37539;6959;119;783;63;0;2246;3954
2021-05-04;Metro;32266;6886;113;749;67;0;2734;3265
2021-05-04;Seferihisar Mot. Taş. Kooperat;1443;198;2;29;1;0;180;197
2021-05-04;Teleferik;0;0;0;0;0;0;0;0
2021-05-04;Tramvay Karşıyaka;982;195;10;29;0;0;78;82
2021-05-04;Tramvay Konak;5499;1179;33;190;6;0;617;620
2021-05-05;Eshot;100288;18606;246;2616;51;0;11764;14560
2021-05-05;Izdeniz;2736;536;17;70;17;0;250;275
2021-05-05;Izulas;31652;5473;65;838;6;0;3061;4551
2021-05-05;İzban;37211;7022;136;739;65;0;2299;3850
2021-05-05;Metro;34459;7541;91;806;69;0;3064;3470
2021-05-05;Seferihisar Mot. Taş. Kooperat;1513;221;2;33;0;0;177;229
2021-05-05;Teleferik;0;0;0;0;0;0;0;0
2021-05-05;Tramvay Karşıyaka;1003;195;4;31;0;0;91;91
2021-05-05;Tramvay Konak;5623;1207;29;179;6;0;639;637
2021-05-06;Eshot;103621;19190;255;3113;50;0;11625;16639
2021-05-06;Izdeniz;2828;553;12;66;14;0;235;258
2021-05-06;Izulas;33220;5866;75;974;3;0;3164;5284
2021-05-06;İzban;38604;7305;160;777;69;0;2281;4031
2021-05-06;Metro;33236;7274;126;766;93;0;2752;3402
2021-05-06;Seferihisar Mot. Taş. Kooperat;1550;230;0;40;1;0;157;218
2021-05-06;Teleferik;0;0;0;0;0;0;0;0
2021-05-06;Tramvay Karşıyaka;1004;185;4;41;0;0;84;77
2021-05-06;Tramvay Konak;5708;1311;35;191;0;0;599;669
2021-05-07;Eshot;105508;19863;275;3135;48;0;11845;16954
2021-05-07;Izdeniz;2854;548;10;73;14;0;261;245
2021-05-07;Izulas;34014;5876;75;980;11;0;3201;5242
2021-05-07;İzban;39164;7410;154;783;85;0;2263;4004
2021-05-07;Metro;34637;7473;135;817;66;0;2795;3497
2021-05-07;Seferihisar Mot. Taş. Kooperat;1568;233;4;51;0;0;181;238
2021-05-07;Teleferik;0;0;0;0;0;0;0;0
2021-05-07;Tramvay Karşıyaka;1075;201;6;36;1;0;79;100
2021-05-07;Tramvay Konak;5771;1243;28;166;11;0;653;659
2021-05-08;Eshot;79141;12177;118;2351;35;0;8655;11906
2021-05-08;Izdeniz;387;81;1;3;11;0;18;39
2021-05-08;Izulas;35;5;0;1;0;0;4;4
2021-05-08;İzban;23027;3600;55;407;97;0;1258;2033
2021-05-08;Metro;17454;3140;26;391;48;0;1020;1413
2021-05-08;Seferihisar Mot. Taş. Kooperat;1133;123;2;23;0;0;121;145
2021-05-08;Teleferik;0;0;0;0;0;0;0;0
2021-05-08;Tramvay Karşıyaka;711;109;9;54;0;0;56;71
2021-05-08;Tramvay Konak;2334;423;6;65;5;0;290;258
2021-05-09;Eshot;37100;5192;55;824;48;0;5325;5248
2021-05-09;Izdeniz;89;18;1;1;3;0;6;14
2021-05-09;İzban;13766;2113;42;281;74;0;982;1582
2021-05-09;Metro;7974;1376;19;169;24;0;677;818
2021-05-09;Seferihisar Mot. Taş. Kooperat;507;85;1;7;1;0;67;71
2021-05-09;Teleferik;0;0;0;0;0;0;0;0
2021-05-09;Tramvay Karşıyaka;162;38;0;3;0;0;12;19
2021-05-09;Tramvay Konak;772;127;1;19;1;0;153;109
2021-05-10;Eshot;97640;18203;254;2753;36;0;10503;15498
2021-05-10;Izdeniz;2533;492;11;56;24;0;130;193
2021-05-10;Izulas;31189;5384;62;893;5;0;2798;4964
2021-05-10;İzban;36493;6734;128;765;79;0;1824;3475
2021-05-10;Metro;31441;6731;96;749;77;0;1880;2832
2021-05-10;Seferihisar Mot. Taş. Kooperat;1495;202;9;50;1;0;140;187
2021-05-10;Teleferik;0;0;0;0;0;0;0;0
2021-05-10;Tramvay Karşıyaka;1093;189;4;41;1;0;79;96
2021-05-10;Tramvay Konak;5150;1151;24;169;2;0;477;508
2021-05-11;Eshot;92985;17184;291;2568;44;0;10018;14308
2021-05-11;Izdeniz;2251;414;14;48;20;0;144;155
2021-05-11;Izulas;29820;5050;77;796;3;0;2754;4520
2021-05-11;İzban;34681;6231;150;623;77;0;1773;3077
2021-05-11;Metro;29094;6097;114;646;48;0;1834;2498
2021-05-11;Seferihisar Mot. Taş. Kooperat;1340;191;6;28;0;0;123;195
2021-05-11;Teleferik;0;0;0;0;0;0;0;0
2021-05-11;Tramvay Karşıyaka;1067;195;15;35;2;0;78;94
2021-05-11;Tramvay Konak;4697;1027;28;148;1;0;449;478
2021-05-12;Eshot;74622;13657;189;2034;22;0;8662;12634
2021-05-12;Izdeniz;1553;286;3;36;11;0;73;124
2021-05-12;Izulas;23237;4076;50;644;6;0;2352;3975
2021-05-12;İzban;25656;4733;113;416;75;0;1457;2555
2021-05-12;Metro;21560;4458;75;503;54;0;1374;2047
2021-05-12;Seferihisar Mot. Taş. Kooperat;1269;185;12;28;1;0;123;148
2021-05-12;Teleferik;0;0;0;0;0;0;0;0
2021-05-12;Tramvay Karşıyaka;741;148;10;17;1;0;41;69
2021-05-12;Tramvay Konak;3191;699;8;104;3;0;319;356
2021-05-13;Eshot;33608;5926;71;928;28;0;5303;5557
2021-05-13;Izdeniz;144;37;0;3;11;0;8;18
2021-05-13;Izulas;32;4;0;1;0;0;4;3
2021-05-13;İzban;10244;1767;59;168;50;0;782;1340
2021-05-13;Metro;7420;1412;21;150;33;0;611;931
2021-05-13;Seferihisar Mot. Taş. Kooperat;590;79;3;10;0;0;64;89
2021-05-13;Teleferik;0;0;0;0;0;0;0;0
2021-05-13;Tramvay Karşıyaka;186;45;0;3;0;0;11;22
2021-05-13;Tramvay Konak;668;130;4;24;1;0;136;105
2021-05-14;Eshot;45331;7808;103;1182;31;0;5835;7149
2021-05-14;Izdeniz;177;23;0;2;7;0;6;13
2021-05-14;İzban;13801;2297;55;226;80;0;950;1634
2021-05-14;Metro;9575;1922;23;202;32;0;683;1096
2021-05-14;Seferihisar Mot. Taş. Kooperat;785;127;0;4;2;0;81;97
2021-05-14;Teleferik;0;0;0;0;0;0;0;0
2021-05-14;Tramvay Karşıyaka;236;45;1;2;0;0;20;31
2021-05-14;Tramvay Konak;879;181;0;23;0;0;149;129
2021-05-15;Eshot;49049;8148;108;1430;30;0;5742;8275
2021-05-15;Izdeniz;183;31;1;2;8;0;4;13
2021-05-15;İzban;15211;2544;90;262;66;0;914;1675
2021-05-15;Metro;10819;2085;20;230;74;0;700;1217
2021-05-15;Seferihisar Mot. Taş. Kooperat;872;131;2;14;2;0;68;102
2021-05-15;Teleferik;0;0;0;0;0;0;0;0
2021-05-15;Tramvay Karşıyaka;303;55;2;5;0;0;21;38
2021-05-15;Tramvay Konak;939;203;2;32;0;0;159;131
2021-05-16;Eshot;40241;6146;57;892;55;0;5113;5992
2021-05-16;Izdeniz;142;26;0;0;9;0;4;16
2021-05-16;İzban;13291;2007;37;230;66;0;844;1514
2021-05-16;Metro;8446;1460;17;179;38;0;553;928
2021-05-16;Seferihisar Mot. Taş. Kooperat;610;94;5;7;0;0;79;78
2021-05-16;Teleferik;0;0;0;0;0;0;0;0
2021-05-16;Tramvay Karşıyaka;200;33;0;1;0;0;11;19
2021-05-16;Tramvay Konak;799;169;1;16;0;0;128;99
2021-05-17;BİSİM;10;3;1;0;0;0;0;0
2021-05-17;Eshot;254947;76741;1628;10866;183;0;15988;39249
2021-05-17;Izdeniz;17904;6005;186;563;297;0;555;1113
2021-05-17;Izulas;63335;18587;323;2657;25;0;3556;10124
2021-05-17;İzban;97598;27794;890;2518;315;0;3460;9169
2021-05-17;Metro;100049;29237;852;3481;333;0;4431;8935
2021-05-17;NOSTALJİK TRAMVAY;22;10;6;0;0;0;0;0
2021-05-17;Seferihisar Mot. Taş. Kooperat;3316;801;43;124;4;0;240;502
2021-05-17;Teleferik;0;0;0;0;0;0;0;0
2021-05-17;Tramvay Karşıyaka;7332;3630;123;327;14;0;203;508
2021-05-17;Tramvay Konak;23534;9126;270;992;24;0;1193;2196
2021-05-18;BİSİM;11;5;0;0;0;0;0;0
2021-05-18;Eshot;255192;81372;1715;9777;185;0;15710;36491
2021-05-18;Izdeniz;18364;6129;179;557;359;0;571;1120
2021-05-18;Izulas;63753;19789;390;2402;11;0;3456;9620
2021-05-18;İzban;98324;28488;916;2360;367;0;3427;9119
2021-05-18;Metro;103157;31373;971;3459;353;0;4504;9031
2021-05-18;NOSTALJİK TRAMVAY;19;13;0;1;0;0;0;0
2021-05-18;Seferihisar Mot. Taş. Kooperat;3257;933;39;101;1;0;227;474
2021-05-18;Teleferik;0;0;0;0;0;0;0;0
2021-05-18;Tramvay Karşıyaka;7547;3447;134;308;19;0;203;536
2021-05-18;Tramvay Konak;24816;9986;279;922;41;0;1226;2277
2021-05-19;BİSİM;11;3;0;0;0;0;0;0
2021-05-19;Eshot;199610;59398;1041;7407;207;0;9945;26159
2021-05-19;Izdeniz;18733;6842;231;410;766;0;296;1068
2021-05-19;Izulas;59771;17162;261;2158;20;0;2536;7725
2021-05-19;İzban;79864;22707;633;1699;258;0;2015;6400
2021-05-19;Metro;84350;23332;634;2589;504;0;2425;6272
2021-05-19;NOSTALJİK TRAMVAY;45;16;0;0;0;0;0;0
2021-05-19;Seferihisar Mot. Taş. Kooperat;2686;659;16;97;2;0;116;316
2021-05-19;Teleferik;0;0;0;0;0;0;0;0
2021-05-19;Tramvay Karşıyaka;11139;5160;144;427;25;0;241;759
2021-05-19;Tramvay Konak;19573;7695;195;673;51;0;681;1500
2021-05-20;BİSİM;16;5;0;0;0;0;0;0
2021-05-20;Eshot;257318;86374;1752;9877;177;0;15446;36113
2021-05-20;Izdeniz;18845;5821;251;536;524;0;552;1049
2021-05-20;Izulas;63713;21220;435;2376;16;0;3516;9341
2021-05-20;İzban;99316;30262;972;2437;295;0;3512;9295
2021-05-20;Metro;100014;31510;935;3321;435;0;4276;8532
2021-05-20;NOSTALJİK TRAMVAY;34;9;2;0;0;0;0;0
2021-05-20;Seferihisar Mot. Taş. Kooperat;3432;975;34;132;4;0;245;453
2021-05-20;Teleferik;0;0;0;0;0;0;0;0
2021-05-20;Tramvay Karşıyaka;7411;3437;117;303;27;0;211;459
2021-05-20;Tramvay Konak;24355;10613;272;956;45;0;1223;2179
2021-05-21;BİSİM;5;3;0;0;0;0;0;0
2021-05-21;Eshot;245702;81240;1729;9403;171;0;15173;34501
2021-05-21;Izdeniz;12096;3594;127;392;382;0;301;746
2021-05-21;Izulas;60989;19620;436;2387;14;0;3347;9042
2021-05-21;İzban;98159;29995;953;2419;368;0;3433;8824
2021-05-21;Metro;99487;31313;966;3178;423;0;4282;8167
2021-05-21;NOSTALJİK TRAMVAY;6;5;0;0;0;0;0;0
2021-05-21;Seferihisar Mot. Taş. Kooperat;3546;942;40;110;0;0;250;501
2021-05-21;Teleferik;0;0;0;0;0;0;0;0
2021-05-21;Tramvay Karşıyaka;6613;2947;104;246;17;0;169;424
2021-05-21;Tramvay Konak;21986;8870;244;853;33;0;1144;1908
2021-05-22;Eshot;89879;24160;357;1889;131;0;8741;10502
2021-05-22;Izdeniz;413;83;4;6;58;0;3;42
2021-05-22;Izulas;44;5;0;1;0;0;4;3
2021-05-22;İzban;29169;7625;168;382;183;0;1420;2442
2021-05-22;Metro;25365;7253;128;492;227;0;1411;1895
2021-05-22;Seferihisar Mot. Taş. Kooperat;1335;273;6;19;3;0;123;117
2021-05-22;Teleferik;0;0;0;0;0;0;0;0
2021-05-22;Tramvay Karşıyaka;540;356;4;8;0;0;24;31
2021-05-22;Tramvay Konak;2622;1221;32;60;6;0;238;248
2021-05-23;Eshot;50084;14909;149;1037;80;0;5428;6403
2021-05-23;Izdeniz;209;51;1;2;12;0;4;13
2021-05-23;İzban;17354;5051;102;225;142;0;1029;1644
2021-05-23;Metro;14031;4191;62;277;124;0;993;1193
2021-05-23;Seferihisar Mot. Taş. Kooperat;682;168;6;8;3;0;81;81
2021-05-23;Teleferik;0;0;0;0;0;0;0;0
2021-05-23;Tramvay Karşıyaka;300;196;1;2;0;0;18;26
2021-05-23;Tramvay Konak;1241;763;16;23;1;0;150;142
2021-05-24;BİSİM;10;11;0;0;0;0;0;0
2021-05-24;Eshot;270961;90080;1995;11101;194;0;16041;39271
2021-05-24;Izdeniz;20718;6711;259;583;593;0;510;1236
2021-05-24;Izulas;67419;21791;415;2593;19;0;3465;10343
2021-05-24;İzban;110400;33481;1138;2777;350;0;3644;10072
2021-05-24;Metro;109787;34435;1085;3717;777;0;4542;9540
2021-05-24;NOSTALJİK TRAMVAY;16;3;0;1;0;0;0;0
2021-05-24;Seferihisar Mot. Taş. Kooperat;3770;1024;46;130;1;0;219;534
2021-05-24;Teleferik;0;0;0;0;0;0;0;0
2021-05-24;Tramvay Karşıyaka;7951;4003;138;315;9;0;188;492
2021-05-24;Tramvay Konak;25923;10407;305;986;64;0;1149;2373
2021-05-25;BİSİM;13;2;0;0;0;0;0;0
2021-05-25;Eshot;257844;86742;1763;9962;196;0;15692;35764
2021-05-25;Izdeniz;19956;6185;220;539;682;0;544;1195
2021-05-25;Izulas;64504;21333;406;2436;13;0;3550;9387
2021-05-25;İzban;101447;31273;1021;2551;300;0;3476;9359
2021-05-25;Metro;104825;33065;990;3380;462;0;4400;8772
2021-05-25;NOSTALJİK TRAMVAY;39;13;0;0;0;0;0;0
2021-05-25;Seferihisar Mot. Taş. Kooperat;3481;952;52;132;4;0;212;474
2021-05-25;Teleferik;0;0;0;0;0;0;0;0
2021-05-25;Tramvay Karşıyaka;7552;3485;126;300;11;0;181;441
2021-05-25;Tramvay Konak;25444;10112;300;936;53;0;1195;2249
2021-05-26;BİSİM;15;3;0;0;0;0;0;0
2021-05-26;Eshot;261793;89089;1956;10417;188;0;15950;36648
2021-05-26;Izdeniz;21226;6903;245;608;688;0;520;1200
2021-05-26;Izulas;64227;21668;462;2392;17;0;3531;9340
2021-05-26;İzban;100522;31548;1063;2434;289;0;3484;9460
2021-05-26;Metro;103914;33287;1080;3395;517;0;4379;8758
2021-05-26;NOSTALJİK TRAMVAY;31;20;0;1;0;0;0;0
2021-05-26;Seferihisar Mot. Taş. Kooperat;3576;1033;46;132;3;0;225;496
2021-05-26;Teleferik;0;0;0;0;0;0;0;0
2021-05-26;Tramvay Karşıyaka;11056;4908;196;537;15;0;212;701
2021-05-26;Tramvay Konak;24644;10034;342;908;51;0;1211;2263
2021-05-27;BİSİM;4;1;0;0;0;0;0;0
2021-05-27;Eshot;255776;86101;1947;9700;173;0;15594;35730
2021-05-27;Izdeniz;19591;6206;235;517;622;0;518;1144
2021-05-27;Izulas;62378;20865;441;2351;9;0;3420;9128
2021-05-27;İzban;98930;30396;1041;2399;276;0;3480;9180
2021-05-27;Metro;102924;32499;1059;3429;428;0;4710;8773
2021-05-27;NOSTALJİK TRAMVAY;28;10;0;0;0;0;0;0
2021-05-27;Seferihisar Mot. Taş. Kooperat;3557;993;37;119;3;0;229;417
2021-05-27;Teleferik;0;0;0;0;0;0;0;0
2021-05-27;Tramvay Karşıyaka;7701;3530;126;302;14;0;173;424
2021-05-27;Tramvay Konak;24734;10189;335;908;61;0;1160;2137
2021-05-28;BİSİM;20;9;0;0;0;0;0;0
2021-05-28;Eshot;261164;90821;1953;9829;220;0;15400;35644
2021-05-28;Izdeniz;20148;6620;246;514;626;0;514;1214
2021-05-28;Izulas;63012;21234;439;2319;12;0;3386;9220
2021-05-28;İzban;105889;33506;1093;2494;338;0;3564;9211
2021-05-28;Metro;105052;34130;1009;3322;415;0;4425;8538
2021-05-28;NOSTALJİK TRAMVAY;26;11;0;0;0;0;0;0
2021-05-28;Seferihisar Mot. Taş. Kooperat;3883;1133;55;155;4;0;233;487
2021-05-28;Teleferik;0;0;0;0;0;0;0;0
2021-05-28;Tramvay Karşıyaka;8430;4002;114;276;24;0;209;538
2021-05-28;Tramvay Konak;25408;11154;335;956;45;0;1135;2255
2021-05-29;Eshot;93017;24875;299;2027;102;0;8568;10515
2021-05-29;Izdeniz;473;110;7;11;18;0;8;27
2021-05-29;Izulas;46;12;0;1;0;0;2;7
2021-05-29;İzban;29989;7609;169;454;187;0;1443;2353
2021-05-29;Metro;28378;8414;132;601;225;0;1146;2041
2021-05-29;Seferihisar Mot. Taş. Kooperat;1326;249;5;28;2;0;107;132
2021-05-29;Teleferik;0;0;0;0;0;0;0;0
2021-05-29;Tramvay Karşıyaka;602;355;5;15;1;0;34;41
2021-05-29;Tramvay Konak;2766;1239;29;57;2;0;247;240
2021-05-30;Eshot;53531;15740;357;1099;118;0;5666;6942
2021-05-30;Izdeniz;222;48;2;2;16;0;5;21
2021-05-30;İzban;18620;5127;136;244;189;0;1025;1756
2021-05-30;Metro;15213;5796;162;323;248;0;764;1329
2021-05-30;Seferihisar Mot. Taş. Kooperat;883;143;4;11;1;0;84;108
2021-05-30;Teleferik;0;0;0;0;0;0;0;0
2021-05-30;Tramvay Karşıyaka;298;254;1;2;1;0;19;24
2021-05-30;Tramvay Konak;1347;795;20;26;8;0;143;150
2021-05-31;BİSİM;12;8;0;0;0;0;0;0
2021-05-31;Eshot;271513;91426;1941;10445;166;0;15991;38176
2021-05-31;Izdeniz;19621;5769;201;550;456;0;566;1126
2021-05-31;Izulas;66906;21861;461;2500;12;0;3551;9628
2021-05-31;İzban;105695;32091;1115;2650;323;0;3682;9636
2021-05-31;Metro;108899;34280;1016;3572;526;0;4757;9297
2021-05-31;NOSTALJİK TRAMVAY;26;13;0;0;0;0;0;0
2021-05-31;Seferihisar Mot. Taş. Kooperat;3823;1151;53;148;3;0;230;471
2021-05-31;Teleferik;0;0;0;0;0;0;0;0
2021-05-31;Tramvay Karşıyaka;7781;3728;116;338;28;0;176;487
2021-05-31;Tramvay Konak;25491;9724;318;923;26;0;1222;2303
2021-06-01;BİSİM;13;6;0;0;0;0;0;0
2021-06-01;Eshot;265692;93639;2692;9919;202;0;16133;36529
2021-06-01;Izdeniz;20141;6304;248;507;619;0;542;1214
2021-06-01;Izulas;65127;22872;580;2356;9;0;3619;9357
2021-06-01;İzban;103018;32329;1375;2387;338;0;3701;9481
2021-06-01;Metro;112161;36973;1275;3549;571;0;5028;9207
2021-06-01;NOSTALJİK TRAMVAY;31;12;0;0;0;0;0;0
2021-06-01;Seferihisar Mot. Taş. Kooperat;3474;1056;64;102;2;0;238;480
2021-06-01;Teleferik;0;0;0;0;0;0;0;0
2021-06-01;Tramvay Karşıyaka;8473;3987;144;330;17;0;163;502
2021-06-01;Tramvay Konak;26712;11115;406;948;27;0;1337;2322
2021-06-02;BİSİM;15;5;0;0;0;0;0;0
2021-06-02;Eshot;279410;101607;2261;10517;176;0;16585;38099
2021-06-02;Izdeniz;23397;7882;315;642;894;0;592;1322
2021-06-02;Izulas;67327;24142;470;2502;18;0;3591;9320
2021-06-02;İzban;104798;34336;1179;2464;315;0;3687;9511
2021-06-02;Metro;107185;36261;1086;3582;631;0;4725;8829
2021-06-02;NOSTALJİK TRAMVAY;22;8;1;0;0;0;0;0
2021-06-02;Seferihisar Mot. Taş. Kooperat;3850;1137;59;98;4;0;212;488
2021-06-02;Teleferik;0;0;0;0;0;0;0;0
2021-06-02;Tramvay Karşıyaka;13448;6170;226;588;33;0;222;823
2021-06-02;Tramvay Konak;28038;11973;427;1068;58;0;1369;2410
2021-06-03;BİSİM;11;3;0;0;0;0;0;0
2021-06-03;Eshot;273707;98206;2781;10130;274;0;16349;37409
2021-06-03;Izdeniz;21730;6700;287;555;853;0;589;1294
2021-06-03;Izulas;66612;24217;625;2324;18;0;3629;9331
2021-06-03;İzban;109330;34426;1420;2750;343;0;3739;9893
2021-06-03;Metro;108347;37202;1285;3473;455;0;4726;8828
2021-06-03;NOSTALJİK TRAMVAY;54;16;1;0;0;0;0;0
2021-06-03;Seferihisar Mot. Taş. Kooperat;3902;1269;70;112;3;0;247;455
2021-06-03;Teleferik;0;0;0;0;0;0;0;0
2021-06-03;Tramvay Karşıyaka;9216;4210;158;328;26;0;199;595
2021-06-03;Tramvay Konak;27822;12003;365;952;44;0;1350;2338
2021-06-04;BİSİM;20;10;0;0;0;0;0;0
2021-06-04;Eshot;273412;98354;2779;9687;240;0;15979;36721
2021-06-04;Izdeniz;21593;6960;335;577;967;0;617;1258
2021-06-04;Izulas;66037;23798;612;2339;16;0;3633;9525
2021-06-04;İzban;106605;33866;1417;2429;353;0;3730;9307
2021-06-04;Metro;109461;37841;1317;3524;472;0;4627;9212
2021-06-04;NOSTALJİK TRAMVAY;31;19;0;0;0;0;0;0
2021-06-04;Seferihisar Mot. Taş. Kooperat;4067;1208;71;146;2;0;242;501
2021-06-04;Teleferik;0;0;0;0;0;0;0;0
2021-06-04;Tramvay Karşıyaka;9409;4516;188;372;30;0;201;540
2021-06-04;Tramvay Konak;27172;12170;388;887;54;0;1274;2319
2021-06-05;BİSİM;21;6;0;0;0;0;0;0
2021-06-05;Eshot;222039;72859;1201;7197;213;0;11477;26945
2021-06-05;Izdeniz;23819;7200;303;450;1557;0;340;1202
2021-06-05;Izulas;65010;20343;282;2096;36;0;3064;7881
2021-06-05;İzban;94092;28214;759;1787;318;0;2534;7184
2021-06-05;Metro;88448;27752;711;2466;834;0;2482;6096
2021-06-05;NOSTALJİK TRAMVAY;90;28;4;1;0;0;0;0
2021-06-05;Seferihisar Mot. Taş. Kooperat;3170;994;29;99;6;0;172;367
2021-06-05;Teleferik;0;0;0;0;0;0;0;0
2021-06-05;Tramvay Karşıyaka;9776;4325;141;289;53;0;214;591
2021-06-05;Tramvay Konak;23645;10212;260;654;66;0;847;1744
2021-06-06;Eshot;47146;13774;1152;907;145;0;5133;6618
2021-06-06;Izdeniz;258;55;5;2;20;0;6;21
2021-06-06;Izulas;12299;3428;313;266;5;0;1222;1820
2021-06-06;İzban;19225;4643;511;240;171;0;1059;1838
2021-06-06;Metro;11619;3894;436;249;92;0;800;1093
2021-06-06;Seferihisar Mot. Taş. Kooperat;808;166;9;17;0;0;81;98
2021-06-06;Teleferik;0;0;0;0;0;0;0;0
2021-06-06;Tramvay Karşıyaka;373;192;27;4;0;0;23;36
2021-06-06;Tramvay Konak;1501;865;53;19;6;0;194;207
2021-06-07;BİSİM;25;7;0;0;0;0;0;0
2021-06-07;Eshot;293719;109584;3603;10895;227;0;17235;41282
2021-06-07;Izdeniz;22429;7155;295;558;814;0;592;1263
2021-06-07;Izulas;71047;27434;706;2533;26;0;3828;10182
2021-06-07;İzban;112115;35642;1538;2696;369;0;3932;10097
2021-06-07;Metro;119474;41708;1612;3720;876;0;5236;9661
2021-06-07;NOSTALJİK TRAMVAY;28;22;1;0;0;0;0;0
2021-06-07;Seferihisar Mot. Taş. Kooperat;4067;1422;80;159;3;0;224;531
2021-06-07;Teleferik;0;0;0;0;0;0;0;0
2021-06-07;Tramvay Karşıyaka;8916;4389;167;307;19;0;234;498
2021-06-07;Tramvay Konak;28246;12684;496;979;52;0;1309;2444
2021-06-08;BİSİM;7;4;1;0;0;0;0;0
2021-06-08;Eshot;282628;108377;3526;10111;229;1;17467;38389
2021-06-08;Izdeniz;22438;6928;319;581;858;0;682;1240
2021-06-08;Izulas;68947;26676;793;2491;24;0;3866;9404
2021-06-08;İzban;108994;35566;1666;2597;315;0;4195;9903
2021-06-08;Metro;109686;38575;1581;3429;497;0;5601;9104
2021-06-08;NOSTALJİK TRAMVAY;30;16;2;0;0;0;0;0
2021-06-08;Seferihisar Mot. Taş. Kooperat;3920;1410;84;144;0;0;223;513
2021-06-08;Teleferik;0;0;0;0;0;0;0;0
